id,tradition,chunk_index,embedding,text,model
shinto_nihongi_trans,Japan/Shinto,234,"[-0.03088579  0.01618712 -0.02082837 ... -0.02886348 -0.03761441
 -0.02135216]","much upon their designs or workmanship as upon their condition.

It is generally considered that embroidered books are extremely
delicate, but this is not so; they will stand far more wear than would
be imagined from their frail appearance. The embroidered work actually
protects the satin, and such signs of wear as are visible are often
found rather in the satin itself, where unprotected, than in the work
upon it. In many cases a peculiar appearance, which is often mistaken
for wear, is seen in the case of representations of insects,
caterpillars, or butterflies particularly. These creatures, or parts of
them, appear to consist only of slight stitches of plain thread,
suggesting either that the work has never been finished, or else that
the finished portions have worn away. The real fact is, however, that
these places have been originally worked with small bright pieces of
peacock's feather, which have either tumbled out or been eaten away by
minute insects, a fate to which it is well known peacocks' feathers are
particularly liable.",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,235,"[-0.03892749  0.02081714 -0.06094877 ... -0.00948664 -0.05653087
  0.00397649]","ich it is well known peacocks' feathers are
particularly liable.

The late Lady Charlotte Schreiber, who was a great collector of pieces
of old embroidery, among a host of other curious things possessed the
only perfect instance of work of this kind of the seventeenth century I
have ever been fortunate enough to find. It was a very realistic
caterpillar, closely and completely worked with very small pieces of
peacocks' feathers, sewn on with small stitches, quite confirming the
opinion I had already formed as to the original filling in of the usual
'bald' spaces representing such objects.",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,236,"[ 0.00710988  0.06414381 -0.02933572 ... -0.00404946  0.02265909
  0.00976643]","filling in of the usual
'bald' spaces representing such objects.

_Bible._ London, 1619.",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,237,"[-0.01572325  0.03047981 -0.05003916 ... -0.0002101  -0.01341655
  0.02724389]","'bald' spaces representing such objects.

_Bible._ London, 1619.

A copy of a Bible, printed in London in 1619, is bound in white satin,
and measures 6 by 3-1/2 inches. On each side is an emblematic figure
enclosed in an oval; the figures are different, but their surroundings
are alike. On the upper side a lady holding a palm branch in her right
hand is worked in shading-stitch. She is full length, and wears an
orange skirt with purple robe over it confined by a blue belt, and over
her shoulders a pink jacket--all these garments are outlined by a gold
cord. Her fair hair is covered by an ornamental cap of red and gold, and
her feet are bare.",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,238,"[-0.05810408  0.05800111 -0.02397221 ...  0.00700507  0.027668
  0.02669277]","red by an ornamental cap of red and gold, and
her feet are bare.

The ground is worked with coloured silks and threads of fine wire
closely twisted round with coloured silks, and the sky, painted in
gradations of pink in water-colours, is worked sparsely with long
stitches of blue silk.

[Illustration: 36--Bible. London, 1619.]",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,239,"[-0.03455295  0.00799526 -0.06640809 ...  0.00148898 -0.01320051
  0.00633768]","stitches of blue silk.

[Illustration: 36--Bible. London, 1619.]

The lower side shows a female figure worked in a similar way; in this
case she bears in her right hand some kind of wand or spray, which has
nearly worn off, and in her left a bunch of corn or grapes, or something
of that kind which has also badly worn away. If the first figure may be
considered to represent Peace, this one may perhaps be Plenty. She wears
a deep purplish skirt, with full over-garment and body of the same
colour, with an under-jacket of white and gold. On her dark hair she has
a blue flower with red leaves. Her feet are bare. The ground and sky are
both worked in the same way as the other side. Both figures are
enclosed in a flat oval border of gold thread, broad at the top and
narrowing towards the foot. In the corners are symmetrical arabesques
thickly worked in gold, and within the larger spaces in each
corner-piece are the 'remains' of feathered caterpillars, now skeleton
forms of threads only. The back of the book is particularly good, and
most beautifully worked. It is divided into five panels, within each of
which is a conventional flower, a cornflower alternating with a
carnation, and the colours of all of these are marvellously fresh and
effective. Among embroidered panelled backs it is probably the finest
specimen existing.",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,240,"[-0.01448658  0.02572375 -0.05846549 ... -0.02265465 -0.01433002
  0.02223026]","ered panelled backs it is probably the finest
specimen existing.

[Illustration: 37--Emblemes Chrestiens. MS 1624.]

_Emblemes Chrestiens_, par Georgette de Montenay. MS. à
Lislebourg. [Edinburgh] 1624.",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,241,"[-0.03166431  0.03905166 -0.07564183 ...  0.02660931 -0.01266936
  0.0197887 ]",", par Georgette de Montenay. MS. à
Lislebourg. [Edinburgh] 1624.

Charles I., when he was Prince of Wales, often used the
book-stamps that had been cut for his brother Henry, and he also
particularly liked the triple plume of ostrich feathers. It occurs, as
has been shown, on one of Prince Henry's velvet-bound books, and it
forms the central design on the satin binding of an exquisite manuscript
written by Esther Inglis, a celebrated calligraphist, who lived in the
seventeenth century. It is a copy of the _Emblemes Chrestiens_, by
Georgette de Montenay, dedicated to Prince Charles, covered in red satin
embroidered with gold and silver threads, cords, and guimp, with a few
pearls, measuring 11-1/4 by 7-3/4 inches. In the centre is the triple
ostrich plume within a coronet, enclosed in an oval wreath of laurel
tied with a tasselled knot. A rectangular border closely filled with
arabesques runs parallel to the edges of the boards, and there is a
fleuron at each of the inner corners. In all cases the design is
outlined in gold cord, and the thick parts of the design are worked in
silver guimp. There are several spangles, and on the rim of the coronet
are three pearls.",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,242,"[-0.01960662  0.02802832 -0.04325687 ...  0.00023844 -0.01686376
  0.02073453]","everal spangles, and on the rim of the coronet
are three pearls.

_New Testament._ London, 1625.

One of the most curious embroidered satin bindings still left is now in
the Bodleian Library, and a slightly absurd tradition about it says that
the figure of David, which certainly is something like Charles
I., is clothed in a piece of a waistcoat that belonged to that king.

[Illustration: 38--New Testament. London, 1625.]",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,243,"[-0.00688316  0.02637716 -0.0597051  ...  0.00997393 -0.01973871
  0.01958147]","to that king.

[Illustration: 38--New Testament. London, 1625.]

It is a New Testament, printed in London in 1625, and covered in white
satin, with a different design embroidered on each side. It measures
4-1/2 by 3-1/2 inches. On the upper board is David with a harp. He wears
a long red cloak lined with ermine, with a white collar, an
under-garment of pale brown, and high boots with spur-straps and red
tops. On his head is a royal crown of gold with red cap, and he is
playing upon a golden harp. The face of this figure resembles that of
Charles I. The red cloak is worked in needlepoint lace, and is
in deep folds in high relief. These folds are actually modelled in waxed
paper, the needlework being stretched over them, and probably fixed on
by a gentle heat. The other parts of the dress are worked in the same
way, but without the waxed paper, and the edges of the garments are in
some places marked with what might be called a metal fringe, made in a
small recurring pattern.",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,244,"[-0.03008875  0.00405254 -0.05554882 ...  0.01087837  0.00654765
  0.00560665]","ght be called a metal fringe, made in a
small recurring pattern.

David is standing upon a grass plot, represented by small arches of
green purl, and before him is sitting a small dog with a blue collar.
Above the dog is a small yellow and black pansy, then a large blue
'lace' butterfly, on a chenille patch, and a brown flying bird. Behind
David there is a tall conventional lily and a flying bird. The sky is
overcast with heavy clouds of red and blue, but a golden sun with tinsel
rays is showing under the larger of them. On the lower board is a
representation of Abraham about to sacrifice Isaac. Abraham is dressed
in a red under-garment on waxed paper, in heavy folds with a belt and
edge of stamped-out metal, a blue flowing cape and high boots, all
worked in needlepoint lace in coloured silks.",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,245,"[ 0.004151    0.03348477 -0.02941938 ...  0.00697064  0.01667641
 -0.00336241]","nd high boots, all
worked in needlepoint lace in coloured silks.

In his right hand he holds a sword, and his tall black hat is on the
ground beside him. On the ground towards the left is Isaac in an
attitude of prayer, his hands crossed, with two sheaves of firewood. He
wears a red coat with a small blue cape. The ground is green and brown
chenille. Above Isaac is a gourd, and above this a silver ram caught in
a bush, on a patch of grass indicated by green purl. The sky is occupied
by a large cloud, out of which leans an angel with wings, the hands
outstretched and restraining Abraham's sword.",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,246,"[-0.01346216  0.01445498 -0.01528329 ... -0.00465711  0.00288691
  0.01126369]","h wings, the hands
outstretched and restraining Abraham's sword.

On the back are four panels, containing respectively from the top a
butterfly, a rose, a bird, and a yellow tulip, all worked in needlepoint
and appliqué. The pieces that are in high relief all over the book are
edged with gold twist, and have moreover their counterparts under them
closely fastened down to the satin. There are several gold spangles in
the various spaces between the designs; the whole is edged with a strong
silver braid, and there are two clasps with silver attachments.",BAAI/bge-m3
shinto_nihongi_trans,Japan/Shinto,247,"[-0.03181184  0.00973482 -0.03840703 ... -0.00642902  0.01635527
  0.04040159]","silver braid, and there are two clasps with silver attachments.

Considering the high relief in which much of this work is done, the
binding is in wonderful preservation, but many of the colours are badly
faded, as it has been exposed to the action of light in one of the
show-cases for many years. Although no doubt it is advisable to expose
many treasures in this way, it must be admitted that in the case of
embroidered books it is frequently, if not always, a cause of rapid
deterioration, so much so that I should almost think in these days of
good chromo-printing it would be worth the while of the ruling powers of
our great museums to consider whether it would not be wiser to exhibit
good colour prints to the light and keep the precious originals in safe
obscurity, to be brought out, of course, if required by students.",BAAI/bge-m3
